statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,mar12,wds12,fhh12
22,071,008200,74.90000153,11.52999973,7.730000019,0,0,0,0,0,0,0,0,0,2.630000114,17.20999908,0,30,0,22.80999947,-999,-999,-999,-999,2.039999962,0,0,0.680000007,2.99000001,9.840000153,12.68999958,1.559999943,5.159999847,0.810000002,1.75999999,0,0,0,0,0,9.5,3.099999905,17.29000092,46.58000183,6.440000057,71.02999878,44.84999847,1.25999999,10.18999958,10.52999973,4.21999979,17.87000084,7.880000114,-999,0,71.69000244,47.36999893,-999,25.20000076,24.11000061,92.76000214,98.11000061,5.289999962,21.56999969,9.5,29.34000015,18.09000015,0,84.83999634,170,0,1104,114,0,0,0,0,0,1474,1104,170,0,114,0,0,0,29,190,0,51,0,26,0,0,0,0,0,30,0,0,145,187,44,10,76,12,0,0,1453,0,0,23,26,138,45,0,1301,186,950,37946,9836,41765,18967,46030,1396,147,952,1444,258,166,119,0,0,1078,85,114,54,114,708,105,225,606,1009,65,687,488,427,12,97,0,-999,61,0,0,0,186,1270,320,950,229,721,1270,714,298300,1178,1246,806,78,318,140,1404,412,254,0
22,071,008300,64.87999725,25.45999908,6.860000134,0,2.549999952,0,0,2.549999952,0,0,0,0,8.239999771,17.34000015,15.35999966,15.05000019,18.60000038,9.300000191,-999,-999,34.38000107,0,0,1.200000048,0,0.879999995,6.230000019,4.949999809,5.590000153,0.479999989,8.619999886,2.950000048,3.99000001,0,0,0,1.279999971,0,12.25,0.610000014,17.14999962,61.16999817,9.340000153,61.70999908,57.95000076,6.389999866,18.46999931,9.880000114,2.710000038,13.97000027,2.950000048,-999,8.56000042,40.13000107,26.73999977,0,22.43000031,36.75999832,49.59000015,91.88999939,19.22999954,23.86000061,10.14000034,47.02999878,23.14999962,13.14999962,59.75999832,319,0,813,86,0,0,0,0,0,1253,813,319,0,86,32,0,32,67,141,49,48,16,8,0,0,32,11,0,0,0,15,62,70,78,11,108,37,0,0,1151,16,0,6,50,141,7,0,927,327,574,65781,55032,94917,48750,70731,1012,100,704,1253,175,319,128,0,0,813,24,86,23,129,383,50,159,567,771,72,585,361,408,45,130,9,-999,34,28,0,32,327,740,166,574,211,363,740,855,446400,367,680,343,241,299,127,1110,522,257,43
22,071,008400,24.82999992,66.94000244,2.569999933,0,3.74000001,0,0,2.910000086,0,0,0.829999983,0,0,12.36999989,18.23999977,13.89999962,0,0,-999,-999,0,0,1,0.079999998,0,0.579999983,0.660000026,2.660000086,1,0,11.30000019,1,10.05000019,0,0,0.75,0,0,21.29000092,4.739999771,53.31999969,26.07999992,2.880000114,53.15999985,37.65999985,1.879999995,12.34000015,5.909999847,4.070000172,28.81999969,28.43000031,-999,5.449999809,28.29000092,0,75.55999756,27.54999924,6.03000021,78.5,67.97000122,16.28000069,25.82999992,4.239999771,26.20999908,33.59000015,29.56999969,90.73000336,806,0,299,31,0,0,0,10,0,1204,299,806,0,31,45,0,35,0,37,147,112,0,0,0,0,45,0,0,12,0,1,32,12,8,7,136,12,0,0,1160,0,9,0,121,247,55,0,859,257,647,19339,18750,32375,181250,22380,998,59,478,1204,347,806,228,0,0,299,85,31,0,410,186,8,458,224,486,14,474,252,180,9,59,32,2499,49,14,34,45,257,893,246,647,39,608,893,784,315600,701,607,587,196,311,51,1057,277,355,76
22,071,008500,2.029999971,85.98999786,8.779999733,0,0,0,0,0,0,0,0,0,0,0,16.79999924,10.27999973,0,0,-999,-999,-999,-999,0,0,2.869999886,0,0,0,0,0.589999974,5.909999847,0,5.909999847,0,0,0,0,0,10.72000027,3.210000038,85.81999969,2.359999895,42.97000122,42.34000015,14.93000031,9.720000267,21.53000069,0,1.870000005,65.52999878,70.83000183,-999,44.56999969,66.26999664,36.54000092,-999,33.13000107,13.38000011,62.63999939,79.69000244,16.62000084,17.63999939,3.119999886,26.64999962,24.85000038,12.72999954,75.58999634,1089,0,24,104,0,0,0,0,0,1185,24,1019,0,104,0,0,0,0,0,183,112,0,0,0,0,0,0,0,0,34,0,0,0,0,0,70,0,0,0,1185,0,0,7,70,127,38,0,804,267,553,14826,14805,-999,47574,10280,954,0,288,1175,770,1079,715,0,0,24,17,104,38,475,6,66,690,19,505,217,359,152,43,28,62,0,-999,22,119,0,0,267,827,274,553,74,479,827,460,153600,518,659,418,197,209,37,1002,267,249,34
22,071,008600,1.220000029,95.27999878,3.5,0,0,0,0,0,0,0,0,0,0,0,11.81999969,9.109999657,0,0,-999,-999,-999,-999,0.75999999,0,0,0,0,0,0,0,5.019999981,2.279999971,3.5,0,0,0,0,0,5.400000095,3.109999895,80.19999695,8.979999542,7.78000021,49.24000168,8.029999733,0,0,4.190000057,0,40.49000168,100,-999,36.84000015,41.20999908,0,-999,40.97000122,14.85000038,50.09000015,78.52999878,12.78999996,18.87000084,3.349999905,13.72000027,26.59000015,18.04999924,90.30000305,626,0,8,23,0,0,0,0,0,657,8,626,0,23,0,0,0,0,0,74,57,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,15,0,0,611,0,0,0,23,33,19,0,490,133,330,16750,16313,-999,50556,10932,573,24,249,657,266,626,258,0,0,8,8,23,0,316,0,14,393,44,270,21,262,129,20,0,0,0,-999,0,49,0,0,133,559,229,330,49,281,559,642,84400,280,439,298,84,124,22,583,80,155,24
22,071,008800,50.22999954,42.68000031,5.21999979,0,1.419999957,0,0.839999974,0,0.579999983,0,0,0,3.470000029,12.44999981,10.28999996,22.45999908,40.74000168,7.409999847,-999,-999,0,0,0.389999986,0,0.389999986,0.129999995,3.609999895,9.029999733,3.220000029,2.130000114,5.289999962,1.929999948,2.059999943,0.129999995,0,0,0,0.319999993,7.25,0,27.05999947,49.31000137,4.510000229,71.30000305,47.09999847,3.74000001,3.74000001,9.119999886,0.709999979,19.62000084,16.09000015,-999,15.38000011,25.98999977,0,0,15.97999954,39.91999817,58.88999939,91.26999664,9.279999733,19.72999954,4.260000229,17.75,23.23999977,18.72999954,78.97000122,690,0,779,81,13,9,0,0,0,1551,779,662,0,81,22,0,0,27,97,71,155,33,6,0,0,22,0,0,6,6,0,140,50,56,2,82,30,0,2,1503,0,0,33,32,109,0,5,1227,299,799,46250,17194,62500,75583,34924,1403,128,1017,1544,303,685,178,0,0,777,125,81,0,262,488,35,332,605,1019,46,791,564,479,38,38,22,105385,11,46,0,22,299,951,152,799,319,480,951,919,252100,560,868,631,144,306,66,1420,252,330,56
22,071,009000,86.98999786,2.940000057,1.200000048,0.709999979,3.539999962,0,1.629999995,1.850000024,0,0,0.050000001,0,11.26000023,18.59000015,46.29999924,0,0,100,0,0,0,0,0,0,0,1.470000029,3.269999981,6.860000134,8.380000114,0,4.570000172,4.570000172,0,0,0,0,0,0,13.35000038,0.709999979,5.289999962,71.62999725,11.19999981,66.30999756,61.79999924,4.840000153,24.85000038,8.050000191,1.25,6.159999847,4.820000172,100,0,1.919999957,100,0,27.77000046,59.06999969,64.37000275,95.27999878,18.12999916,23.95000076,6.150000095,58.27999878,14.27000046,1.269999981,78.76000214,54,13,1598,22,30,0,0,1,0,1837,1598,54,13,22,65,0,34,180,297,25,0,0,22,0,0,65,0,0,0,0,0,126,154,60,27,84,84,0,0,1828,0,0,0,0,244,13,0,1438,472,965,76354,-999,72100,-999,68697,1504,121,1034,1833,113,52,1,13,13,1597,77,22,22,13,872,14,76,1030,1116,125,757,502,639,50,257,41,129208,23,0,0,64,472,1336,371,965,570,395,1336,841,549100,860,1273,760,333,440,113,1570,915,224,6
22,071,009100,31.20999908,59.16999817,7.840000153,1.779999971,0,0,0,0,0,0,0,0,3.309999943,16.67000008,17.25,7.590000153,0,0,0,0,-999,-999,0,0,0,0.289999992,1.860000014,6.400000095,2.390000105,0.620000005,18.04000092,3.670000076,17.34000015,0,0.330000013,0,0,0,20.18000031,3.329999924,40.90999985,35.50999832,16.18000031,63.83000183,26.40999985,6.059999943,5.25,5.449999809,2.269999981,40.38000107,12.30000019,35.81999969,28.29999924,54.72999954,48.41999817,-999,26.80999947,26.71999931,71.02999878,90.04000092,16.63999939,12.18000031,5.900000095,24.03000069,21.65999985,38.25999832,65.55000305,1449,67,756,190,0,0,0,0,0,2422,756,1433,43,190,0,0,0,25,126,250,110,0,0,0,0,0,0,0,0,0,0,155,58,45,7,437,89,8,0,2250,0,0,15,420,454,75,0,1760,311,1190,40505,25893,53491,13984,22009,2019,110,1238,2422,978,1449,793,67,24,756,93,190,92,568,546,67,720,625,1477,239,835,533,327,75,65,0,-999,55,88,0,0,311,1626,436,1190,318,872,1626,695,179000,1155,1464,780,403,295,143,2147,516,465,119
22,071,009200,2.089999914,95.45999908,0,0,0,0,0,0,0,0,0,0,0,0,19.77000046,15.39999962,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.65000153,2.079999924,22.70000076,55.09999847,8.729999542,3.700000048,1.320000052,10.34000015,3.539999962,32.49000168,47.83000183,-999,12.92000008,32.50999832,-999,-999,32.18999863,29.35000038,51.20000076,84.66000366,22.78000069,22.31999969,8.890000343,31.47999954,35.22000122,21.25,66.16999817,1052,0,23,0,0,0,0,0,0,1102,23,1052,0,0,0,0,0,0,0,208,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,722,240,535,18250,17917,-999,-999,11598,851,88,378,1102,358,1052,342,0,0,23,11,0,0,517,7,0,474,15,489,111,392,216,33,14,5,0,-999,39,31,0,0,240,789,254,535,157,378,789,626,145400,404,668,354,251,246,98,883,278,311,51
22,071,009400,5.159999847,92.56999969,2.269999981,0,0,0,0,0,0,0,0,0,16.95000076,0,18.70000076,10.39000034,0,0,-999,-999,-999,-999,2.269999981,0,0,0,0,1.840000033,0,0,1.399999976,0,1.399999976,0,0,0,0,0,2.369999886,1.460000038,63.06999969,7.679999828,26.79999924,52.06999969,22.81999969,11.55000019,21.12999916,4.800000191,1.139999986,43.18000031,55.93000031,-999,27.23999977,42.59000015,38.45999908,-999,32.70999908,38.43000031,45.86000061,78.70999908,25.35000038,9.619999886,3.410000086,19.97999954,23.07999992,24.62999916,83.86000061,1059,0,59,26,0,0,0,0,0,1144,59,1059,0,26,0,0,0,10,0,198,110,0,0,0,0,0,0,0,26,0,0,21,0,0,0,16,0,0,0,1096,0,0,0,16,26,16,0,612,268,471,25394,24167,42917,25469,23195,854,41,355,1144,494,1059,451,0,0,59,33,26,10,410,35,26,386,47,485,130,411,214,81,41,75,0,-999,13,73,0,0,268,700,229,471,181,290,700,624,159000,321,551,395,290,110,39,936,187,216,66
22,071,009600,63.25999832,32.83000183,3.230000019,0,0.479999989,0,0,0,0,0,0,0,14.11999989,6.949999809,26.78000069,19.67000008,0,0,-999,-999,0,0,2.269999981,0,0,4.329999924,8.649999619,5.630000114,3.5,3.369999886,5.079999924,0.689999998,0.689999998,2.059999943,0,1.029999971,0,0,7.840000153,0,34,51.58000183,7.409999847,70.45999908,48.15999985,0.660000026,8.140000343,9.270000458,4.400000095,25.95999908,23.12999916,-999,18.67000008,34.31000137,2.130000114,0,21.04999924,49.79000092,44.00999832,96.41999817,17.71999931,15.44999981,6.460000038,33.31000137,30.12999916,10,70.91999817,478,0,921,47,0,0,0,0,0,1456,921,478,0,47,7,0,0,130,64,128,94,0,0,0,0,7,0,0,33,0,0,82,51,126,63,74,10,0,30,1390,0,15,49,10,109,0,0,1047,300,705,39250,14129,59911,93125,24911,1198,111,762,1456,378,478,164,0,0,921,213,47,1,245,417,33,356,540,823,61,667,470,367,5,62,7,-999,64,56,0,7,300,893,188,705,351,354,893,730,245400,393,861,500,258,225,94,1198,399,361,30
22,071,009700,38.29999924,48.15999985,8.579999924,0,3.430000067,0,1.840000033,0,0,0.49000001,1.100000024,0,6.239999771,11.03999996,17.55999947,11.69999981,20.70999908,27.13999939,-999,-999,0,14.28999996,0.550000012,0,0,0.49000001,5.820000172,8.699999809,4.78000021,0,7.71999979,1.590000033,7.96999979,0,0,0,0,0,13.02999973,5.679999828,42.34999847,30.45000076,17.97999954,72.58000183,42.66999817,7.679999828,10.39999962,9.229999542,3.980000019,22.18000031,9.920000076,-999,15.93000031,23.03000069,71.43000031,33.93000031,17.79999924,53.24000168,36.50999832,94.55999756,13.72999954,15.5,5.210000038,28.04999924,26.15999985,26.37000084,68.83000183,786,0,625,140,30,0,8,18,0,1632,625,786,0,140,56,0,0,39,69,138,92,29,38,0,0,56,0,8,9,0,0,142,78,95,8,126,26,0,0,1550,0,0,0,130,202,88,0,1235,383,725,44718,33068,54177,36571,27620,1408,130,846,1632,362,786,181,0,0,625,62,140,100,288,357,44,523,376,1012,182,722,524,361,65,88,11,-999,65,61,19,56,383,882,157,725,386,339,882,690,234100,322,834,499,224,253,85,1426,400,373,101
22,071,009900,74.5,11.05000019,10.63000011,0,2.970000029,0,0.550000012,0,0,0,0.519999981,1.789999962,11.06999969,17.80999947,7.78000021,28.23999977,10.43000031,5.210000038,-999,-999,0,0,1.830000043,0.75,1.139999986,1.960000038,7.559999943,5.710000038,12.55000019,0.419999987,8.380000114,5.150000095,2.609999895,0,0,0,0.819999993,0,17.5,1.179999948,18.85000038,59.27999878,6.019999981,57.81999969,53.72999954,5.46999979,12.5,8.050000191,0.649999976,15.06000042,14.65999985,-999,3.779999971,23.86000061,17.79999924,0,19.77000046,31.88999939,69.05000305,93.94000244,10.47000027,22.04000092,9.779999733,27.10000038,25.43000031,11.10999966,79.80999756,347,0,2285,326,17,0,0,16,55,3067,2285,339,0,326,91,0,0,253,407,27,98,34,17,0,0,91,0,0,56,35,23,175,385,232,60,257,158,0,0,2885,25,0,13,80,505,34,0,2345,423,1615,45589,55644,44263,50776,39234,2746,221,1664,2755,415,176,42,0,0,2156,316,309,55,89,1332,82,442,1390,1761,106,1465,847,894,91,208,88,80500,18,16,0,88,423,2013,398,1615,515,1100,2013,920,374000,1390,1891,1289,321,676,300,2753,746,700,47
22,071,010000,13.94999981,83.19999695,2.839999914,0,0,0,0,0,0,0,0,0,1.889999986,11.31999969,27.93000031,5.590000153,0,0,-999,-999,-999,-999,1.049999952,0,0,0,1.370000005,4.630000114,1.629999995,0,4.690000057,0,4.050000191,0,0.579999983,0,0,0,4.840000153,1.669999957,46.41999817,29.70000076,22.22999954,69.95999908,29.06999969,1.450000048,12.42000008,7.179999828,1.379999995,46.81999969,19.25,-999,34.04000092,52.65000153,0,-999,31.31999969,26.92000008,69.91999817,85.62999725,29.59000015,13.73999977,4.269999981,16.48999977,17.25,49.08000183,76.98999786,1593,0,265,54,0,0,0,0,0,1899,265,1580,0,54,0,0,0,5,30,445,89,0,0,0,0,0,0,0,20,0,0,88,31,26,0,89,0,11,0,1799,0,0,0,77,87,30,0,1047,379,717,26627,20903,54000,42938,15134,1337,96,829,1888,884,1582,833,0,0,265,51,54,0,535,162,33,486,311,1066,237,779,545,241,12,103,0,-999,26,129,0,0,379,1044,327,717,193,524,1044,676,156000,730,894,552,562,261,81,1449,239,250,186
22,071,010100,58.5,35.09999847,5.429999828,0.039999999,0.680000007,0,0,0.639999986,0.850000024,0,0,0,9.640000343,7.610000134,8.090000153,20.17000008,21.09000015,0,0,0,16.67000008,0,0,0.720000029,1.529999971,0,2.75999999,6.869999886,7.96999979,1.440000057,4.449999809,1.480000019,2.799999952,0,0,0,0,0,5.380000114,0,26.90999985,53.22000122,7.800000191,70.31999969,57.54000092,2.650000095,11.63000011,6.460000038,1.399999976,17.96999931,21.15999985,100,10.06999969,9.300000191,41.40999985,58.33000183,17.05999947,48.77000046,67.25,93.20999908,14.71000004,21.48999977,3.650000095,28.31999969,23.10000038,22.60000038,68.23999786,828,1,1380,128,0,20,0,0,0,2359,1380,828,1,128,16,0,15,133,105,67,167,27,0,0,0,36,6,0,0,36,17,162,188,65,0,105,35,0,0,2287,0,0,34,66,123,0,0,1706,407,1099,58403,62602,59236,44811,36243,2012,130,1359,2359,424,828,77,1,1,1380,292,128,53,286,715,83,459,908,1474,115,1021,718,782,36,158,21,52708,33,41,21,36,407,1325,226,1099,536,563,1325,912,296600,891,1235,750,347,507,86,2126,602,491,92
22,071,010200,14.15999985,84.98999786,0.280000001,0.49000001,0.07,0,0,0,0.07,0,0,0,0,4.980000019,24.20999908,14.51000023,0,0,0,0,0,0,0,0,0,1.620000005,0,0.850000024,0.850000024,0,0.07,0,0.07,0,0,0,0,0,0.079999998,0,43.13999939,25.12999916,27.65999985,45.95000076,41.99000168,5.480000019,4.059999943,8.050000191,1.269999981,45.02999878,22.88999939,0,36.29999924,48.75999832,100,100,30.37999916,36.43000031,59.59999847,79.65000153,22.05999947,25.51000023,2.960000038,18.28000069,27.77000046,36.29999924,64.76999664,1206,7,201,4,0,1,0,0,0,1419,201,1206,7,4,1,0,0,0,10,292,175,0,0,0,0,1,0,0,0,0,0,12,12,0,23,1,0,0,0,1246,0,0,0,1,1,0,0,955,303,667,26078,21250,97604,-999,17560,1106,89,493,1419,639,1206,588,7,0,201,46,4,4,583,73,4,412,240,676,187,592,272,207,27,20,0,-999,18,110,1,1,303,958,291,667,243,424,958,719,161500,571,763,432,313,362,42,1127,206,313,110
22,071,010300,8.970000267,88.04000092,0.159999996,0.360000014,0,0,0,0,0,0,0,0,18.21999931,5.78000021,12.88000011,8.5,0,100,0,0,-999,-999,0,0,0,0,0.200000003,1.429999948,0.720000029,0,1,0.159999996,0.839999974,0,0,0.839999974,0,0,1.779999971,0,49.97000122,22.95000076,13.31999969,60.02999878,24.47999954,1.389999986,7.75,2.470000029,0.920000017,28.5,4.889999866,100,20.18000031,28.60000038,100,-999,22.27000046,41.31000137,44.95000076,93.08000183,21.04000092,14.35000038,5.460000038,21.20999908,21.20999908,31.04000092,62.45000076,2213,9,225,4,0,0,0,0,0,2509,225,2209,9,4,0,0,0,41,13,285,188,0,4,0,0,0,0,0,0,0,0,36,18,5,0,25,4,0,0,2411,0,21,0,21,43,0,0,1503,654,932,30100,26534,53864,-999,18234,1981,49,1148,2509,715,2213,633,9,9,225,11,4,4,829,94,4,751,345,1306,174,1156,694,281,16,89,0,-999,23,132,0,0,654,1199,267,932,385,547,1199,557,209900,539,1116,582,528,360,137,2131,452,452,203
22,071,010600,52.20999908,36.99000168,9.93999958,0,0,0,0,0,0,0,0,0,5.139999866,16.62000084,18.12000084,14.5,8.729999542,12.69999981,-999,-999,-999,-999,1.029999971,0.790000021,0,1.029999971,2.75999999,3.630000114,10.17000008,0.949999988,8.359999657,3.309999943,4.5,0,0,1.179999948,0,0,12.53999996,1.25,24.05999947,54.90999985,5.730000019,69.31999969,57.84999847,1.789999962,6.769999981,9.380000114,1.529999971,13.35000038,13.97000027,-999,4.53000021,14.28999996,7.940000057,-999,13.64000034,41.45000076,60.95000076,92.12000275,11.67000008,24.76000023,9.93999958,39.27999878,16.87000084,20.37999916,72.16999817,469,0,662,126,0,0,0,0,0,1268,662,469,0,126,0,0,0,34,110,85,68,11,16,0,0,0,0,0,13,0,10,46,129,35,13,106,42,0,0,1196,0,15,12,57,150,15,0,1089,265,690,46513,26094,62167,45250,32995,1120,105,783,1243,166,469,67,0,0,637,89,126,10,193,436,50,262,598,820,47,616,427,453,14,53,0,-999,19,12,0,0,265,799,109,690,286,404,799,848,281000,487,736,498,148,314,126,1138,447,192,54
22,071,010700,78.23000336,14.30000019,4.579999924,0,2.890000105,0,0.879999995,0,0,0.310000002,1.690000057,0,9.93999958,9.779999733,0,9.760000229,0,0,-999,-999,0,10.86999989,1.629999995,0,0,1.879999995,6.150000095,11.42000008,11.53999996,1.379999995,8.220000267,3.069999933,3.950000048,0,0,0,0.5,0,14.30000019,0,13.23999977,68.62999725,5.230000019,87.40000153,59.95999908,6.090000153,14.76000023,9.390000343,0.560000002,7.78000021,6.420000076,-999,0,3.660000086,36.99000168,17.38999939,13.46000004,45.18999863,52.47000122,91.94000244,8.159999847,12.55000019,5.519999981,40.61000061,12.72000027,0,80.11000061,246,0,1247,73,14,0,5,27,0,1594,1247,228,0,73,46,0,0,124,122,0,24,0,0,0,0,46,0,5,26,0,0,182,184,98,30,131,49,0,0,1552,8,0,22,63,222,0,0,1307,346,945,65026,32227,78036,29659,74184,1416,133,1084,1594,124,246,9,0,0,1247,80,73,27,176,695,73,173,897,1129,59,635,555,650,66,160,19,95750,9,0,8,46,346,1092,147,945,427,518,1092,815,367200,573,1004,757,130,200,88,1470,597,187,0
22,071,010800,94.23999786,1.139999986,2.539999962,2.069999933,0,0,0,0,0,0,0,0,18.88999939,8.449999809,0,0,0,36.84000015,48.38999939,0,-999,-999,0.540000021,0.330000013,0,0.600000024,1.200000048,12.38000011,6.289999962,3.349999905,6.559999943,0.939999998,4.079999924,0,0,0.600000024,0,0,15.27999973,0.730000019,10.06999969,78.51999664,6.869999886,71.66000366,67.79000092,3.849999905,26.25,8.590000153,2.930000067,7.559999943,6.21999979,0,0,100,21.04999924,-999,8.760000229,62.29000092,31.19000053,94.19999695,20.47999954,18.46999931,3.00999999,54.58000183,15.57999992,10.17000008,67.37000275,17,31,1408,38,0,0,0,0,0,1494,1408,17,31,38,0,0,0,266,119,0,0,0,14,15,0,0,0,0,8,0,5,185,94,18,9,98,14,0,0,1374,0,9,50,61,210,10,0,1122,403,708,85595,-999,92734,22000,62733,1188,102,857,1469,111,17,17,31,0,1383,86,38,8,17,651,24,113,881,903,62,628,450,581,33,225,0,-999,43,0,0,0,403,776,68,708,441,267,776,973,446400,242,731,477,306,276,45,1213,662,189,41
22,071,010900,51.16999817,41.09000015,6.889999866,0,0.850000024,0,0,0,0.319999993,0.529999971,0,0,11.85999966,11.39999962,25.55999947,13.02999973,22.12999916,0,34.66999817,0,0,0,0.939999998,0.230000004,0.75999999,0.560000002,2.869999886,7.590000153,5.920000076,0.560000002,8.119999886,2.289999962,4.539999962,0,0.319999993,0,0,0,8.93999958,0.889999986,21.12000084,55.15000153,10.22999954,61.77000046,58.15000153,2.450000048,14.46000004,6.800000191,1.029999971,16,17.06999969,75.33000183,7.909999847,9.449999809,48.09000015,0,13.61999989,53.20000076,44.79000092,96.37999725,20.28000069,18.87000084,4.449999809,30.80999947,21.30999947,30.56999969,59.38000107,1428,150,1746,235,0,11,18,0,0,3412,1746,1402,0,235,29,0,0,207,199,365,186,52,0,52,0,29,0,0,32,26,8,259,202,98,19,277,78,11,0,3144,0,0,19,155,281,28,0,2410,759,1408,49767,44327,75531,46000,36202,2720,185,1632,3412,546,1428,135,150,113,1746,298,235,113,567,763,86,509,1329,1788,183,1533,947,949,40,236,18,-999,35,60,0,29,759,1630,222,1408,749,659,1630,886,305900,730,1571,836,692,644,152,2788,859,594,232
22,071,011100,20.63999939,77.54000092,1.690000057,0,0,0,0,0,0,0,0,0,15.84000015,9.970000267,26.62000084,17.02000046,0,0,-999,-999,-999,-999,1.690000057,0,0,0,1.50999999,3.50999999,4.179999828,0,1.690000057,1.090000033,1.690000057,0,0,0,0,0,3.529999971,1.200000048,40.02000046,30.04000092,16.12000084,50.95999908,31.5,4.519999981,2.420000076,11.35000038,4.53000021,37.97000122,19.94000053,-999,31.46999931,42.25,64.29000092,-999,22.71999931,44.84999847,56.79000092,91.44999695,26.38999939,19.72999954,6.78000021,19.36000061,34.5,49.33000183,60.15000153,1281,0,341,28,0,0,0,0,0,1652,341,1281,0,28,0,0,0,54,34,341,218,0,0,0,0,0,0,0,28,0,0,58,69,25,0,28,18,0,0,1503,0,0,0,28,53,18,0,1022,375,660,27849,26563,61500,-999,20467,1216,138,619,1633,620,1264,534,0,0,341,68,28,18,532,110,18,409,307,738,119,677,345,195,28,15,0,-999,74,118,0,0,375,854,194,660,296,364,854,656,190900,485,781,397,436,326,112,1255,243,433,185
22,071,011200,51.81000137,33.79000092,9.899999619,1.610000014,1.690000057,0,0.239999995,0,0,0.970000029,0,0,7.610000134,7.139999866,18.5,12.40999985,50.40999985,0,0,0,0,0,2.900000095,0,0,0,2.089999914,9.489999771,4.909999847,1.210000038,1.529999971,1.529999971,0.239999995,0,0,0,0,0,5.650000095,0,31.92000008,53.75999832,11.07999992,65.33000183,55.38000107,8.029999733,9.149999619,5.989999771,0,22.20000076,22.82999992,0,14.60000038,28.80999947,0,0,12.61999989,50.18999863,32.84999847,91.58999634,19.70999908,11.42000008,5.309999943,29.20999908,21.84000015,23.01000023,74.62999725,427,25,644,123,3,0,12,0,0,1243,644,420,20,123,21,0,0,49,46,79,53,62,0,0,0,21,0,0,36,0,0,118,61,26,0,19,19,0,0,1150,0,0,15,3,65,0,0,943,226,540,68750,59659,68667,90956,32664,968,58,623,1243,276,427,123,25,0,644,147,123,0,137,364,39,301,507,686,76,522,341,345,50,57,0,-999,0,33,0,21,226,618,78,540,271,269,618,1054,262600,203,566,403,245,142,66,1044,305,228,52
22,071,011400,84.94999695,6.590000153,3.849999905,0,3.559999943,0,0,0,0.059999999,0,0,3.5,11.32999992,14.97000027,25.65999985,9.729999542,0,0,-999,-999,0,22.95000076,2.50999999,0,0,1.690000057,7.46999979,8.340000153,11.60999966,0,6.300000191,3.680000067,3.970000029,0.349999994,0.639999986,0,0,0,16.94000053,3.420000076,16.25,62.95999908,0,63.70000076,65.66000366,2.00999999,16.88999939,5.760000229,0.529999971,9.579999924,10.52000046,-999,0,0.879999995,0,1.639999986,17.12000084,55.74000168,48.81999969,95.19999695,13.89000034,18.61000061,4.380000114,40.91999817,21.31999969,15.42000008,74.75,113,0,1456,66,0,1,0,0,60,1714,1456,113,0,66,61,0,0,165,218,29,11,0,0,0,0,61,0,14,43,0,0,143,199,128,29,108,63,11,6,1665,0,0,0,68,282,57,0,1366,402,915,79750,129125,66438,103125,53282,1476,85,1095,1712,164,113,1,0,0,1454,153,66,0,47,827,18,222,860,1048,0,865,551,719,22,185,14,-999,9,0,1,61,402,1104,189,915,510,405,1104,989,383900,539,1051,684,238,319,75,1520,622,324,62
